Accelerator,DataType,M,N,K,Avg_Time_ms,Jit_Time_ms
OPENVINO,1,3584,3584,1024,17.6215,43.1826
OPENVINO,1,3584,3584,1536,25.1962,36.6427
OPENVINO,1,3584,3584,2048,43.9954,61.8303
OPENVINO,1,3584,3584,2560,40.1598,267.331
OPENVINO,1,3584,3584,3072,48.8406,63.8552
OPENVINO,1,3584,3584,3584,62.6297,70.5482
OPENVINO,1,3584,3584,4096,66.0121,89.9554
OPENVINO,1,3584,4096,512,10.0697,34.9588
OPENVINO,1,3584,4096,1024,16.8459,42.9498
OPENVINO,1,3584,4096,1536,35.7679,46.9533
OPENVINO,1,3584,4096,2048,36.3678,58.8813
OPENVINO,1,3584,4096,2560,56.7956,67.0578
OPENVINO,1,3584,4096,3072,57.2206,67.6892
OPENVINO,1,3584,4096,3584,71.3684,81.6338
OPENVINO,1,3584,4096,4096,72.0703,93.0645
OPENVINO,1,4096,512,512,2.06672,21.6692
OPENVINO,1,4096,512,1024,3.34386,24.3302
OPENVINO,1,4096,512,1536,4.43805,28.1077
OPENVINO,1,4096,512,2048,5.14004,29.4959
OPENVINO,1,4096,512,2560,7.0335,35.3129
OPENVINO,1,4096,512,3072,7.80056,36.6443
OPENVINO,1,4096,512,3584,9.08612,39.6798
OPENVINO,1,4096,512,4096,10.1953,248.29
OPENVINO,1,4096,1024,512,4.39493,24.6239
OPENVINO,1,4096,1024,1024,7.33264,27.3581
OPENVINO,1,4096,1024,1536,12.659,31.3334
OPENVINO,1,4096,1024,2048,12.3199,33.5626
OPENVINO,1,4096,1024,2560,13.5798,37.1049
OPENVINO,1,4096,1024,3072,15.2566,48.9964
OPENVINO,1,4096,1024,3584,12.9692,51.9823
OPENVINO,1,4096,1024,4096,17.8399,56.8488
OPENVINO,1,4096,1536,512,5.77293,18.5252
OPENVINO,1,4096,1536,1024,8.45736,30.0892
OPENVINO,1,4096,1536,1536,13.0358,33.9955
OPENVINO,1,4096,1536,2048,14.3229,37.1984
OPENVINO,1,4096,1536,2560,19.9169,41.5464
OPENVINO,1,4096,1536,3072,21.0352,45.3816
OPENVINO,1,4096,1536,3584,33.2073,48.4372
OPENVINO,1,4096,1536,4096,37.1003,63.4363
OPENVINO,1,4096,2048,512,5.49821,26.9686
OPENVINO,1,4096,2048,1024,10.7455,31.7005
OPENVINO,1,4096,2048,1536,18.1381,186.518
OPENVINO,1,4096,2048,2048,16.6632,43.5809
OPENVINO,1,4096,2048,2560,25.8549,48.9662
OPENVINO,1,4096,2048,3072,25.5234,48.6745
OPENVINO,1,4096,2048,3584,29.2757,55.2694
OPENVINO,1,4096,2048,4096,33.5026,64.6495
OPENVINO,1,4096,2560,512,6.34816,29.6864
OPENVINO,1,4096,2560,1024,11.2414,35.7334
OPENVINO,1,4096,2560,1536,17.6225,40.743
OPENVINO,1,4096,2560,2048,22.0871,49.2351
OPENVINO,1,4096,2560,2560,27.0629,50.7814
OPENVINO,1,4096,2560,3072,30.6904,48.4698
OPENVINO,1,4096,2560,3584,39.8891,63.0568
OPENVINO,1,4096,2560,4096,44.8,69.6992
OPENVINO,1,4096,3072,512,8.99524,32.0909
OPENVINO,1,4096,3072,1024,14.7034,40.0852
OPENVINO,1,4096,3072,1536,27.1747,44.9827
OPENVINO,1,4096,3072,2048,28.2111,52.61
OPENVINO,1,4096,3072,2560,36.3233,57.3279
OPENVINO,1,4096,3072,3072,42.5356,270.135
OPENVINO,1,4096,3072,3584,54.9032,74.57
OPENVINO,1,4096,3072,4096,60.4988,78.5181
OPENVINO,1,4096,3584,512,10.6845,34.3838
OPENVINO,1,4096,3584,1024,20.7341,45.6894
OPENVINO,1,4096,3584,1536,28.967,40.1092
OPENVINO,1,4096,3584,2048,50.8758,62.9521
OPENVINO,1,4096,3584,2560,44.6674,59.4239
OPENVINO,1,4096,3584,3072,54.9567,65.4661
OPENVINO,1,4096,3584,3584,70.2001,75.6188
