Accelerator,DataType,M,N,K,Avg_Time_ms,Jit_Time_ms
CUDA,0,3072,4096,1024,13.2513,0.502799
CUDA,0,3072,4096,1536,16.1798,0.444798
CUDA,0,3072,4096,2048,20.2987,0.465782
CUDA,0,3072,4096,2560,23.5581,0.522496
CUDA,0,3072,4096,3072,27.0428,-1.0411
CUDA,0,3072,4096,3584,30.9199,-1.70088
CUDA,0,3072,4096,4096,35.0732,-2.88638
CUDA,0,3584,512,512,2.36713,0.42305
CUDA,0,3584,512,1024,3.63685,0.283553
CUDA,0,3584,512,1536,4.89863,0.51102
CUDA,0,3584,512,2048,6.14954,0.303176
CUDA,0,3584,512,2560,7.33922,0.469976
CUDA,0,3584,512,3072,8.64488,0.561133
CUDA,0,3584,512,3584,9.8935,0.396452
CUDA,0,3584,512,4096,11.7397,0.638419
CUDA,0,3584,1024,512,3.75021,0.385724
CUDA,0,3584,1024,1024,5.44523,0.383375
CUDA,0,3584,1024,1536,7.16236,0.190953
CUDA,0,3584,1024,2048,8.92713,0.554835
CUDA,0,3584,1024,2560,10.6306,0.465511
CUDA,0,3584,1024,3072,12.4607,0.336952
CUDA,0,3584,1024,3584,14.1572,0.482799
CUDA,0,3584,1024,4096,15.8509,0.352246
CUDA,0,3584,1536,512,5.10378,0.467168
CUDA,0,3584,1536,1024,7.15643,0.262082
CUDA,0,3584,1536,1536,9.2565,0.621964
CUDA,0,3584,1536,2048,11.4284,0.501699
CUDA,0,3584,1536,2560,13.6086,0.625302
CUDA,0,3584,1536,3072,15.6071,0.539837
CUDA,0,3584,1536,3584,17.6587,0.386337
CUDA,0,3584,1536,4096,19.0528,0.536337
CUDA,0,3584,2048,512,6.19338,0.30586
CUDA,0,3584,2048,1024,8.57515,0.329084
CUDA,0,3584,2048,1536,10.9091,0.570031
CUDA,0,3584,2048,2048,13.9621,0.569293
CUDA,0,3584,2048,2560,16.2413,0.643493
CUDA,0,3584,2048,3072,18.6027,0.590757
CUDA,0,3584,2048,3584,20.6543,0.526589
CUDA,0,3584,2048,4096,23.2592,0.57563
CUDA,0,3584,2560,512,7.43363,0.161934
CUDA,0,3584,2560,1024,9.96789,0.411942
CUDA,0,3584,2560,1536,12.6757,0.597079
CUDA,0,3584,2560,2048,15.4951,0.57547
CUDA,0,3584,2560,2560,18.0346,0.600262
CUDA,0,3584,2560,3072,21.077,-0.129866
CUDA,0,3584,2560,3584,23.9682,0.655172
CUDA,0,3584,2560,4096,27.1301,-1.37414
CUDA,0,3584,3072,512,8.60404,0.617735
CUDA,0,3584,3072,1024,11.648,0.442401
CUDA,0,3584,3072,1536,14.9321,0.427966
CUDA,0,3584,3072,2048,17.953,0.624865
CUDA,0,3584,3072,2560,21.2868,0.399423
CUDA,0,3584,3072,3072,24.2429,-0.328264
CUDA,0,3584,3072,3584,27.5788,0.511085
CUDA,0,3584,3072,4096,31.5859,-2.19779
CUDA,0,3584,3584,512,10.0688,0.485808
CUDA,0,3584,3584,1024,13.5833,0.180201
CUDA,0,3584,3584,1536,17.0514,0.481904
CUDA,0,3584,3584,2048,20.3822,0.440699
CUDA,0,3584,3584,2560,24.649,0.03497
CUDA,0,3584,3584,3072,28.0077,0.476969
CUDA,0,3584,3584,3584,31.4099,-2.02685
CUDA,0,3584,3584,4096,34.4045,0.431659
CUDA,0,3584,4096,512,11.153,0.540376
