Accelerator,DataType,M,N,K,Avg_Time_ms,Jit_Time_ms
OPENBLAS,1,3072,2048,1536,230.725,45.1101
OPENBLAS,1,3072,2048,2048,320.123,49.9146
OPENBLAS,1,3072,2048,2560,374.339,76.1821
OPENBLAS,1,3072,2048,3072,426.155,23.8699
OPENBLAS,1,3072,2048,3584,493.692,150.062
OPENBLAS,1,3072,2048,4096,564.117,89.3861
OPENBLAS,1,3072,2560,512,102.457,11.0334
OPENBLAS,1,3072,2560,1024,189.118,29.4677
OPENBLAS,1,3072,2560,1536,290.649,49.1289
OPENBLAS,1,3072,2560,2048,372.114,77.7258
OPENBLAS,1,3072,2560,2560,420.442,57.3926
OPENBLAS,1,3072,2560,3072,498.526,64.0046
OPENBLAS,1,3072,2560,3584,615.034,115.437
OPENBLAS,1,3072,2560,4096,692.28,225.321
OPENBLAS,1,3072,3072,512,138.729,0.20153
OPENBLAS,1,3072,3072,1024,246.978,2.60141
OPENBLAS,1,3072,3072,1536,310.136,20.1237
OPENBLAS,1,3072,3072,2048,406.941,19.3542
OPENBLAS,1,3072,3072,2560,616.842,-12.4486
OPENBLAS,1,3072,3072,3072,735.634,4.56633
OPENBLAS,1,3072,3072,3584,841.142,-3.07785
